HCPCS,MOD,PROCSTAT,CARRIER,LOCALITY,FACILITY PRICE,NON-FACILTY PRICE
70480,TC,A,12502,99,105.18,105.18
70480,TC,A,13102,00,124.91,124.91
70480,TC,A,13202,01,134.02,134.02
70480,TC,A,13202,02,136.69,136.69
70480,TC,A,13202,03,122.14,122.14
70480,TC,A,13282,99,106.75,106.75
70480,TC,A,13292,04,136.68,136.68
70480,TC,A,14112,03,112.34,112.34
70480,TC,A,14112,99,102.05,102.05
70480,TC,A,14212,01,133.59,133.59
70480,TC,A,14212,99,119.38,119.38
70480,TC,A,14312,40,116.93,116.93
70480,TC,A,14412,01,117.72,117.72
70480,TC,A,14512,50,112.98,112.98
70480,TC,A,15102,00,98.08,98.08
70480,TC,A,15202,00,102.75,102.75
70482,,A,01112,05,313.51,313.51
70482,,A,01112,06,313.51,313.51
70482,,A,01112,07,313.51,313.51
70482,,A,01112,09,322.31,322.31
70482,,A,01112,17,282.45,282.45
70482,,A,01112,18,283.08,283.08
70482,,A,01112,26,283.08,283.08
70482,,A,01112,51,294.80,294.80
70482,,A,01112,52,307.71,307.71
70482,,A,01112,53,294.80,294.80
70482,,A,01112,54,261.26,261.26
70482,,A,01112,55,260.61,260.61
70482,,A,01112,56,260.61,260.61
70482,,A,01112,57,260.61,260.61
70482,,A,01112,58,260.61,260.61
70482,,A,01112,59,260.61,260.61
70482,,A,01112,60,260.61,260.61
70482,,A,01112,61,260.61,260.61
70482,,A,01112,62,261.33,261.33
70482,,A,01112,63,262.61,262.61
70482,,A,01112,64,270.17,270.17
70482,,A,01112,65,304.22,304.22
70482,,A,01112,66,279.08,279.08
70482,,A,01112,67,275.52,275.52
70482,,A,01112,68,260.61,260.61
70482,,A,01112,69,260.61,260.61
70482,,A,01112,70,260.61,260.61
70482,,A,01112,71,260.68,260.68
70482,,A,01112,72,272.94,272.94
70482,,A,01112,73,263.19,263.19
70482,,A,01112,74,274.98,274.98
70482,,A,01112,75,260.61,260.61
70482,,A,01182,17,282.45,282.45
70482,,A,01182,18,283.08,283.08
70482,,A,01182,26,283.08,283.08
70482,,A,01182,71,260.68,260.68
70482,,A,01182,72,272.94,272.94
70482,,A,01182,73,263.19,263.19
70482,,A,01182,74,274.98,274.98
70482,,A,01212,01,274.63,274.63
70482,,A,01312,00,247.41,247.41
70482,,A,02102,01,292.17,292.17
70482,,A,02202,00,223.51,223.51
70482,,A,02302,01,258.29,258.29
70482,,A,02302,99,237.35,237.35
70482,,A,02402,02,281.53,281.53
70482,,A,02402,99,248.72,248.72
70482,,A,03102,00,238.68,238.68
70482,,A,03202,01,247.73,247.73
70482,,A,03302,01,245.37,245.37
70482,,A,03402,02,245.03,245.03
70482,,A,03502,09,231.54,231.54
70482,,A,03602,21,246.45,246.45
70482,,A,04112,01,253.12,253.12
70482,,A,04212,05,229.22,229.22
70482,,A,04312,00,223.88,223.88
70482,,A,04412,09,249.15,249.15
70482,,A,04412,11,250.65,250.65
70482,,A,04412,15,250.93,250.93
70482,,A,04412,18,251.77,251.77
70482,,A,04412,20,232.90,232.90
70482,,A,04412,28,244.54,244.54
70482,,A,04412,31,253.75,253.75
70482,,A,04412,99,235.46,235.46
70482,,A,05102,00,226.76,226.76
70482,,A,05202,00,227.68,227.68
70482,,A,05302,01,240.43,240.43
70482,,A,05302,02,238.68,238.68
70482,,A,05302,99,218.26,218.26
70482,,A,05402,00,226.74,226.74
70482,,A,06102,12,236.85,236.85
70482,,A,06102,15,260.06,260.06
70482,,A,06102,16,257.59,257.59
70482,,A,06102,99,230.77,230.77
70482,,A,06202,00,247.37,247.37
70482,,A,06302,00,234.79,234.79
70482,,A,07102,13,217.53,217.53
70482,,A,07202,01,237.51,237.51
70482,,A,07202,99,223.61,223.61
70482,,A,07302,00,216.94,216.94
70482,,A,08102,00,227.35,227.35
70482,,A,08202,01,247.36,247.36
70482,,A,08202,99,230.01,230.01
70482,,A,09102,03,250.43,250.43
70482,,A,09102,04,256.62,256.62
70482,,A,09102,99,237.30,237.30
70482,,A,09202,20,248.40,248.40
70482,,A,09202,50,248.40,248.40
70482,,A,10112,00,224.01,224.01
70482,,A,10212,01,246.45,246.45
70482,,A,10212,99,224.83,224.83
70482,,A,10312,35,225.03,225.03
70482,,A,11202,01,227.34,227.34
70482,,A,11302,00,244.79,244.79
70482,,A,11402,16,219.23,219.23
70482,,A,11502,00,232.28,232.28
70482,,A,12102,01,251.36,251.36
70482,,A,12202,01,293.69,293.69
70482,,A,12302,01,267.74,267.74
70482,,A,12302,99,254.47,254.47
70482,,A,12402,01,286.41,286.41
70482,,A,12402,99,274.23,274.23
70482,,A,12502,01,264.35,264.35
70482,,A,12502,99,234.26,234.26
70482,,A,13102,00,270.84,270.84
70482,,A,13202,01,289.75,289.75
70482,,A,13202,02,295.38,295.38
70482,,A,13202,03,266.48,266.48
70482,,A,13282,99,236.40,236.40
70482,,A,13292,04,295.74,295.74
70482,,A,14112,03,246.27,246.27
70482,,A,14112,99,228.04,228.04
70482,,A,14212,01,286.44,286.44
70482,,A,14212,99,260.45,260.45
70482,,A,14312,40,255.13,255.13
70482,,A,14412,01,257.63,257.63
70482,,A,14512,50,247.23,247.23
70482,,A,15102,00,221.38,221.38
70482,,A,15202,00,230.15,230.15
70482,TC,A,01112,05,241.21,241.21
70482,TC,A,01112,06,241.21,241.21
70482,TC,A,01112,07,241.21,241.21
70482,TC,A,01112,09,248.80,248.80
70482,TC,A,01112,17,214.35,214.35
70482,TC,A,01112,18,214.00,214.00
70482,TC,A,01112,26,214.00,214.00
70482,TC,A,01112,51,225.09,225.09
70482,TC,A,01112,52,236.16,236.16
70482,TC,A,01112,53,225.09,225.09
70482,TC,A,01112,54,194.73,194.73
70482,TC,A,01112,55,194.66,194.66
70482,TC,A,01112,56,194.66,194.66
70482,TC,A,01112,57,194.66,194.66
70482,TC,A,01112,58,194.66,194.66
70482,TC,A,01112,59,194.66,194.66
70482,TC,A,01112,60,194.66,194.66
70482,TC,A,01112,61,194.66,194.66
70482,TC,A,01112,62,194.84,194.84
70482,TC,A,01112,63,196.11,196.11
70482,TC,A,01112,64,202.28,202.28
70482,TC,A,01112,65,232.60,232.60
70482,TC,A,01112,66,210.99,210.99
70482,TC,A,01112,67,207.73,207.73
70482,TC,A,01112,68,194.66,194.66
70482,TC,A,01112,69,194.66,194.66
70482,TC,A,01112,70,194.66,194.66
70482,TC,A,01112,71,194.68,194.68
70482,TC,A,01112,72,205.57,205.57
70482,TC,A,01112,73,197.02,197.02
70482,TC,A,01112,74,207.36,207.36
70482,TC,A,01112,75,194.66,194.66
70482,TC,A,01182,17,214.35,214.35
70482,TC,A,01182,18,214.00,214.00
70482,TC,A,01182,26,214.00,214.00
70482,TC,A,01182,71,194.68,194.68
70482,TC,A,01182,72,205.57,205.57
70482,TC,A,01182,73,197.02,197.02
70482,TC,A,01182,74,207.36,207.36
70482,TC,A,01212,01,208.14,208.14
70482,TC,A,01312,00,182.35,182.35
70482,TC,A,02102,01,203.43,203.43
70482,TC,A,02202,00,161.90,161.90
70482,TC,A,02302,01,192.72,192.72
70482,TC,A,02302,99,174.20,174.20
70482,TC,A,02402,02,213.01,213.01
70482,TC,A,02402,99,184.30,184.30
70482,TC,A,03102,00,175.06,175.06
70482,TC,A,03202,01,182.47,182.47
70482,TC,A,03302,01,181.88,181.88
70482,TC,A,03402,02,181.80,181.80
70482,TC,A,03502,09,168.26,168.26
70482,TC,A,03602,21,182.15,182.15
70482,TC,A,04112,01,188.17,188.17
70482,TC,A,04212,05,165.70,165.70
70482,TC,A,04312,00,161.46,161.46
70482,TC,A,04412,09,183.85,183.85
70482,TC,A,04412,11,185.64,185.64
70482,TC,A,04412,15,185.48,185.48
70482,TC,A,04412,18,185.82,185.82
70482,TC,A,04412,20,170.05,170.05
70482,TC,A,04412,28,180.36,180.36
70482,TC,A,04412,31,189.26,189.26
70482,TC,A,04412,99,172.41,172.41
70482,TC,A,05102,00,164.95,164.95
70482,TC,A,05202,00,165.58,165.58
70482,TC,A,05302,01,176.42,176.42
70482,TC,A,05302,02,174.80,174.80
70482,TC,A,05302,99,156.23,156.23
70482,TC,A,05402,00,165.21,165.21
70482,TC,A,06102,12,171.70,171.70
70482,TC,A,06102,15,192.99,192.99
70482,TC,A,06102,16,189.98,189.98
70482,TC,A,06102,99,167.14,167.14
70482,TC,A,06202,00,183.97,183.97
70482,TC,A,06302,00,172.51,172.51
70482,TC,A,07102,13,156.31,156.31
70482,TC,A,07202,01,172.92,172.92
70482,TC,A,07202,99,160.47,160.47
70482,TC,A,07302,00,155.77,155.77
70482,TC,A,08102,00,165.50,165.50
70482,TC,A,08202,01,181.46,181.46
70482,TC,A,08202,99,166.82,166.82
70482,TC,A,09102,03,183.94,183.94
70482,TC,A,09102,04,188.13,188.13
70482,TC,A,09102,99,172.74,172.74
70482,TC,A,09202,20,183.70,183.70
70482,TC,A,09202,50,183.70,183.70
70482,TC,A,10112,00,161.89,161.89
70482,TC,A,10212,01,181.89,181.89
70482,TC,A,10212,99,162.09,162.09
70482,TC,A,10312,35,163.20,163.20
70482,TC,A,11202,01,165.10,165.10
70482,TC,A,11302,00,180.55,180.55
70482,TC,A,11402,16,156.47,156.47
70482,TC,A,11502,00,169.37,169.37
70482,TC,A,12102,01,186.08,186.08
70482,TC,A,12202,01,222.57,222.57
70482,TC,A,12302,01,199.72,199.72
70482,TC,A,12302,99,188.66,188.66
70482,TC,A,12402,01,216.71,216.71
70482,TC,A,12402,99,206.18,206.18
70482,TC,A,12502,01,196.80,196.80
70482,TC,A,12502,99,170.79,170.79
70482,TC,A,13102,00,202.83,202.83
70482,TC,A,13202,01,217.70,217.70
70482,TC,A,13202,02,222.13,222.13
70482,TC,A,13202,03,198.39,198.39
70482,TC,A,13282,99,173.30,173.30
70482,TC,A,13292,04,222.10,222.10
70482,TC,A,14112,03,182.37,182.37
70482,TC,A,14112,99,165.67,165.67
70482,TC,A,14212,01,216.89,216.89
70482,TC,A,14212,99,193.84,193.84
70482,TC,A,14312,40,189.87,189.87
70482,TC,A,14412,01,191.14,191.14
70482,TC,A,14512,50,183.40,183.40
70482,TC,A,15102,00,159.25,159.25
70482,TC,A,15202,00,166.86,166.86
70496,,A,01112,05,341.24,341.24
70496,,A,01112,06,341.24,341.24
70496,,A,01112,07,341.24,341.24
70496,,A,01112,09,350.51,350.51
70496,,A,01112,17,308.63,308.63
70496,,A,01112,18,309.65,309.65
70496,,A,01112,26,309.65,309.65
70496,,A,01112,51,321.55,321.55
70496,,A,01112,52,335.17,335.17
70496,,A,01112,53,321.55,321.55
70496,,A,01112,54,286.82,286.82
70496,,A,01112,55,285.93,285.93
70496,,A,01112,56,285.93,285.93
70496,,A,01112,57,285.93,285.93
70496,,A,01112,58,285.93,285.93
70496,,A,01112,59,285.93,285.93
70496,,A,01112,60,285.93,285.93
70496,,A,01112,61,285.93,285.93
70496,,A,01112,62,286.92,286.92
70496,,A,01112,63,288.13,288.13
70496,,A,01112,64,296.23,296.23
70496,,A,01112,65,331.73,331.73
70496,,A,01112,66,305.23,305.23
70496,,A,01112,67,301.54,301.54
70496,,A,01112,68,285.93,285.93
70496,,A,01112,69,285.93,285.93
70496,,A,01112,70,285.93,285.93
70496,,A,01112,71,286.03,286.03
70496,,A,01112,72,298.82,298.82
70496,,A,01112,73,288.59,288.59
70496,,A,01112,74,300.95,300.95
70496,,A,01112,75,285.93,285.93
70496,,A,01182,17,308.63,308.63
70496,,A,01182,18,309.65,309.65
70496,,A,01182,26,309.65,309.65
70496,,A,01182,71,286.03,286.03
70496,,A,01182,72,298.82,298.82
70496,,A,01182,73,288.59,288.59
70496,,A,01182,74,300.95,300.95
70496,,A,01212,01,300.19,300.19
70496,,A,01312,00,272.52,272.52
70496,,A,02102,01,326.13,326.13
70496,,A,02202,00,247.12,247.12
70496,,A,02302,01,283.48,283.48
70496,,A,02302,99,261.60,261.60
70496,,A,02402,02,307.92,307.92
70496,,A,02402,99,273.51,273.51
70496,,A,03102,00,263.16,263.16
70496,,A,03202,01,272.96,272.96
70496,,A,03302,01,269.71,269.71
70496,,A,03402,02,269.25,269.25
70496,,A,03502,09,255.93,255.93
70496,,A,03602,21,271.20,271.20
70496,,A,04112,01,278.13,278.13
70496,,A,04212,05,253.75,253.75
70496,,A,04312,00,247.90,247.90
70496,,A,04412,09,274.23,274.23
70496,,A,04412,11,275.62,275.62
70496,,A,04412,15,276.07,276.07
70496,,A,04412,18,277.16,277.16
70496,,A,04412,20,257.04,257.04
70496,,A,04412,28,269.19,269.19
70496,,A,04412,31,278.52,278.52
70496,,A,04412,99,259.68,259.68
70496,,A,05102,00,250.44,250.44
70496,,A,05202,00,251.50,251.50
70496,,A,05302,01,265.09,265.09
70496,,A,05302,02,263.29,263.29
70496,,A,05302,99,242.14,242.14
70496,,A,05402,00,250.26,250.26
70496,,A,06102,12,262.14,262.14
70496,,A,06102,15,286.05,286.05
70496,,A,06102,16,283.87,283.87
70496,,A,06102,99,255.34,255.34
70496,,A,06202,00,271.66,271.66
70496,,A,06302,00,258.63,258.63
70496,,A,07102,13,241.00,241.00
70496,,A,07202,01,262.50,262.50
70496,,A,07202,99,248.00,248.00
70496,,A,07302,00,240.39,240.39
70496,,A,08102,00,251.04,251.04
70496,,A,08202,01,272.93,272.93
70496,,A,08202,99,254.36,254.36
70496,,A,09102,03,276.27,276.27
70496,,A,09102,04,283.42,283.42
70496,,A,09102,99,262.28,262.28
70496,,A,09202,20,273.34,273.34
70496,,A,09202,50,273.34,273.34
70496,,A,10112,00,247.88,247.88
70496,,A,10212,01,271.33,271.33
70496,,A,10212,99,249.00,249.00
70496,,A,10312,35,248.73,248.73
70496,,A,11202,01,251.23,251.23
70496,,A,11302,00,269.53,269.53
70496,,A,11402,16,243.47,243.47
70496,,A,11502,00,256.47,256.47
70496,,A,12102,01,276.52,276.52
70496,,A,12202,01,321.17,321.17
70496,,A,12302,01,294.04,294.04
70496,,A,12302,99,279.85,279.85
70496,,A,12402,01,313.27,313.27
70496,,A,12402,99,300.46,300.46
70496,,A,12502,01,290.46,290.46
70496,,A,12502,99,258.70,258.70
70496,,A,13102,00,297.08,297.08
70496,,A,13202,01,317.72,317.72
70496,,A,13202,02,323.98,323.98
70496,,A,13202,03,292.85,292.85
70496,,A,13282,99,260.63,260.63
70496,,A,13292,04,324.48,324.48
70496,,A,14112,03,270.82,270.82
70496,,A,14112,99,251.99,251.99
70496,,A,14212,01,313.24,313.24
70496,,A,14212,99,286.11,286.11
70496,,A,14312,40,280.29,280.29
70496,,A,14412,01,283.26,283.26
70496,,A,14512,50,271.73,271.73
70496,,A,15102,00,245.27,245.27
70496,,A,15202,00,254.56,254.56
70496,TC,A,01112,05,241.21,241.21
70496,TC,A,01112,06,241.21,241.21
70496,TC,A,01112,07,241.21,241.21
70496,TC,A,01112,09,248.80,248.80
70496,TC,A,01112,17,214.35,214.35
70496,TC,A,01112,18,214.00,214.00
70496,TC,A,01112,26,214.00,214.00
70496,TC,A,01112,51,225.09,225.09
70496,TC,A,01112,52,236.16,236.16
70496,TC,A,01112,53,225.09,225.09
70496,TC,A,01112,54,194.73,194.73
70496,TC,A,01112,55,194.66,194.66
70496,TC,A,01112,56,194.66,194.66
70496,TC,A,01112,57,194.66,194.66
70496,TC,A,01112,58,194.66,194.66
70496,TC,A,01112,59,194.66,194.66
70496,TC,A,01112,60,194.66,194.66
70496,TC,A,01112,61,194.66,194.66
70496,TC,A,01112,62,194.84,194.84
70496,TC,A,01112,63,196.11,196.11
70496,TC,A,01112,64,202.28,202.28
70496,TC,A,01112,65,232.60,232.60
70496,TC,A,01112,66,210.99,210.99
70496,TC,A,01112,67,207.73,207.73
70496,TC,A,01112,68,194.66,194.66
70496,TC,A,01112,69,194.66,194.66
70496,TC,A,01112,70,194.66,194.66
70496,TC,A,01112,71,194.68,194.68
70496,TC,A,01112,72,205.57,205.57
70496,TC,A,01112,73,197.02,197.02
70496,TC,A,01112,74,207.36,207.36
70496,TC,A,01112,75,194.66,194.66
70496,TC,A,01182,17,214.35,214.35
70496,TC,A,01182,18,214.00,214.00
70496,TC,A,01182,26,214.00,214.00
70496,TC,A,01182,71,194.68,194.68
70496,TC,A,01182,72,205.57,205.57
70496,TC,A,01182,73,197.02,197.02
70496,TC,A,01182,74,207.36,207.36
70496,TC,A,01212,01,208.14,208.14
70496,TC,A,01312,00,182.35,182.35
70496,TC,A,02102,01,203.43,203.43
70496,TC,A,02202,00,161.90,161.90
70496,TC,A,02302,01,192.72,192.72
70496,TC,A,02302,99,174.20,174.20
70496,TC,A,02402,02,213.01,213.01
70496,TC,A,02402,99,184.30,184.30
70496,TC,A,03102,00,175.06,175.06
70496,TC,A,03202,01,182.47,182.47
70496,TC,A,03302,01,181.88,181.88
70496,TC,A,03402,02,181.80,181.80
70496,TC,A,03502,09,168.26,168.26
70496,TC,A,03602,21,182.15,182.15
70496,TC,A,04112,01,188.17,188.17
70496,TC,A,04212,05,165.70,165.70
70496,TC,A,04312,00,161.46,161.46
70496,TC,A,04412,09,183.85,183.85
70496,TC,A,04412,11,185.64,185.64
70496,TC,A,04412,15,185.48,185.48
70496,TC,A,04412,18,185.82,185.82
70496,TC,A,04412,20,170.05,170.05
70496,TC,A,04412,28,180.36,180.36
70496,TC,A,04412,31,189.26,189.26
70496,TC,A,04412,99,172.41,172.41
70496,TC,A,05102,00,164.95,164.95
70496,TC,A,05202,00,165.58,165.58
70496,TC,A,05302,01,176.42,176.42
70496,TC,A,05302,02,174.80,174.80
70496,TC,A,05302,99,156.23,156.23
70496,TC,A,05402,00,165.21,165.21
70496,TC,A,06102,12,171.70,171.70
70496,TC,A,06102,15,192.99,192.99
70496,TC,A,06102,16,189.98,189.98
70496,TC,A,06102,99,167.14,167.14
70496,TC,A,06202,00,183.97,183.97
70496,TC,A,06302,00,172.51,172.51
70496,TC,A,07102,13,156.31,156.31
70496,TC,A,07202,01,172.92,172.92
70496,TC,A,07202,99,160.47,160.47
70496,TC,A,07302,00,155.77,155.77
70496,TC,A,08102,00,165.50,165.50
70496,TC,A,08202,01,181.46,181.46
70496,TC,A,08202,99,166.82,166.82
70496,TC,A,09102,03,183.94,183.94
70496,TC,A,09102,04,188.13,188.13
70496,TC,A,09102,99,172.74,172.74
70496,TC,A,09202,20,183.70,183.70
70496,TC,A,09202,50,183.70,183.70
70496,TC,A,10112,00,161.89,161.89
70496,TC,A,10212,01,181.89,181.89
70496,TC,A,10212,99,162.09,162.09
70496,TC,A,10312,35,163.20,163.20
70496,TC,A,11202,01,165.10,165.10
70496,TC,A,11302,00,180.55,180.55
70496,TC,A,11402,16,156.47,156.47
70496,TC,A,11502,00,169.37,169.37
70496,TC,A,12102,01,186.08,186.08
70496,TC,A,12202,01,222.57,222.57
70496,TC,A,12302,01,199.72,199.72
70496,TC,A,12302,99,188.66,188.66
70496,TC,A,12402,01,216.71,216.71
70496,TC,A,12402,99,206.18,206.18
70496,TC,A,12502,01,196.80,196.80
70496,TC,A,12502,99,170.79,170.79
70496,TC,A,13102,00,202.83,202.83
70496,TC,A,13202,01,217.70,217.70
70496,TC,A,13202,02,222.13,222.13
70496,TC,A,13202,03,198.39,198.39
70496,TC,A,13282,99,173.30,173.30
70496,TC,A,13292,04,222.10,222.10
70496,TC,A,14112,03,182.37,182.37
70496,TC,A,14112,99,165.67,165.67
70496,TC,A,14212,01,216.89,216.89
70496,TC,A,14212,99,193.84,193.84
70496,TC,A,14312,40,189.87,189.87
70496,TC,A,14412,01,191.14,191.14
70496,TC,A,14512,50,183.40,183.40
70496,TC,A,15102,00,159.25,159.25
70496,TC,A,15202,00,166.86,166.86
70498,,A,01112,05,341.24,341.24
70498,,A,01112,06,341.24,341.24
70498,,A,01112,07,341.24,341.24
70498,,A,01112,09,350.51,350.51
70498,,A,01112,17,308.63,308.63
70498,,A,01112,18,309.65,309.65
70498,,A,01112,26,309.65,309.65
70498,,A,01112,51,321.55,321.55
70498,,A,01112,52,335.17,335.17
70498,,A,01112,53,321.55,321.55
70498,,A,01112,54,286.82,286.82
70498,,A,01112,55,285.93,285.93
70498,,A,01112,56,285.93,285.93
70498,,A,01112,57,285.93,285.93
70498,,A,01112,58,285.93,285.93
70498,,A,01112,59,285.93,285.93
70498,,A,01112,60,285.93,285.93
70498,,A,01112,61,285.93,285.93
70498,,A,01112,62,286.92,286.92
70498,,A,01112,63,288.13,288.13
70498,,A,01112,64,296.23,296.23
70498,,A,01112,65,331.73,331.73
70498,,A,01112,66,305.23,305.23
70498,,A,01112,67,301.54,301.54
70498,,A,01112,68,285.93,285.93
70498,,A,01112,69,285.93,285.93
70498,,A,01112,70,285.93,285.93
70498,,A,01112,71,286.03,286.03
70498,,A,01112,72,298.82,298.82
70498,,A,01112,73,288.59,288.59
70498,,A,01112,74,300.95,300.95
70498,,A,01112,75,285.93,285.93
70498,,A,01182,17,308.63,308.63
70498,,A,01182,18,309.65,309.65
70498,,A,01182,26,309.65,309.65
70498,,A,01182,71,286.03,286.03
70498,,A,01182,72,298.82,298.82
70498,,A,01182,73,288.59,288.59
70498,,A,01182,74,300.95,300.95
70498,,A,01212,01,300.19,300.19
70498,,A,01312,00,272.52,272.52
70498,,A,02102,01,326.13,326.13
70498,,A,02202,00,247.12,247.12
70498,,A,02302,01,283.48,283.48
70498,,A,02302,99,261.60,261.60
70498,,A,02402,02,307.92,307.92
70498,,A,02402,99,273.51,273.51
70498,,A,03102,00,263.16,263.16
70498,,A,03202,01,272.96,272.96
70498,,A,03302,01,269.71,269.71
70498,,A,03402,02,269.25,269.25
70498,,A,03502,09,255.93,255.93
70498,,A,03602,21,271.20,271.20
70498,,A,04112,01,278.13,278.13
70498,,A,04212,05,253.75,253.75
70498,,A,04312,00,247.90,247.90
70498,,A,04412,09,274.23,274.23
70498,,A,04412,11,275.62,275.62
70498,,A,04412,15,276.07,276.07
70498,,A,04412,18,277.16,277.16
70498,,A,04412,20,257.04,257.04
70498,,A,04412,28,269.19,269.19
70498,,A,04412,31,278.52,278.52
70498,,A,04412,99,259.68,259.68
70498,,A,05102,00,250.44,250.44
70498,,A,05202,00,251.50,251.50
70498,,A,05302,01,265.09,265.09
70498,,A,05302,02,263.29,263.29
70498,,A,05302,99,242.14,242.14
70498,,A,05402,00,250.26,250.26
70498,,A,06102,12,262.14,262.14
70498,,A,06102,15,286.05,286.05
70498,,A,06102,16,283.87,283.87
70498,,A,06102,99,255.34,255.34
70498,,A,06202,00,271.66,271.66
70498,,A,06302,00,258.63,258.63
70498,,A,07102,13,241.00,241.00
70498,,A,07202,01,262.50,262.50
70498,,A,07202,99,248.00,248.00
70498,,A,07302,00,240.39,240.39
70498,,A,08102,00,251.04,251.04
70498,,A,08202,01,272.93,272.93
70498,,A,08202,99,254.36,254.36
70498,,A,09102,03,276.27,276.27
70498,,A,09102,04,283.42,283.42
70498,,A,09102,99,262.28,262.28
70498,,A,09202,20,273.34,273.34
70498,,A,09202,50,273.34,273.34
70498,,A,10112,00,247.88,247.88
70498,,A,10212,01,271.33,271.33
70498,,A,10212,99,249.00,249.00
70498,,A,10312,35,248.73,248.73
70498,,A,11202,01,251.23,251.23
70498,,A,11302,00,269.53,269.53
70498,,A,11402,16,243.47,243.47
70498,,A,11502,00,256.47,256.47
70498,,A,12102,01,276.52,276.52
70498,,A,12202,01,321.17,321.17
70498,,A,12302,01,294.04,294.04
70498,,A,12302,99,279.85,279.85
70498,,A,12402,01,313.27,313.27
70498,,A,12402,99,300.46,300.46
70498,,A,12502,01,290.46,290.46
70498,,A,12502,99,258.70,258.70
70498,,A,13102,00,297.08,297.08
70498,,A,13202,01,317.72,317.72
70498,,A,13202,02,323.98,323.98
70498,,A,13202,03,292.85,292.85
70498,,A,13282,99,260.63,260.63
70498,,A,13292,04,324.48,324.48
70498,,A,14112,03,270.82,270.82
70498,,A,14112,99,251.99,251.99
70498,,A,14212,01,313.24,313.24
70498,,A,14212,99,286.11,286.11
70498,,A,14312,40,280.29,280.29
70498,,A,14412,01,283.26,283.26
70498,,A,14512,50,271.73,271.73
70498,,A,15102,00,245.27,245.27
70498,,A,15202,00,254.56,254.56
70498,TC,A,01112,05,241.21,241.21
70498,TC,A,01112,06,241.21,241.21
70498,TC,A,01112,07,241.21,241.21
70498,TC,A,01112,09,248.80,248.80
70498,TC,A,01112,17,214.35,214.35
70498,TC,A,01112,18,214.00,214.00
70498,TC,A,01112,26,214.00,214.00
70498,TC,A,01112,51,225.09,225.09
70498,TC,A,01112,52,236.16,236.16
70498,TC,A,01112,53,225.09,225.09
70498,TC,A,01112,54,194.73,194.73
70498,TC,A,01112,55,194.66,194.66
70498,TC,A,01112,56,194.66,194.66
70498,TC,A,01112,57,194.66,194.66
70498,TC,A,01112,58,194.66,194.66
70498,TC,A,01112,59,194.66,194.66
70498,TC,A,01112,60,194.66,194.66
70498,TC,A,01112,61,194.66,194.66
70498,TC,A,01112,62,194.84,194.84
70498,TC,A,01112,63,196.11,196.11
70498,TC,A,01112,64,202.28,202.28
70498,TC,A,01112,65,232.60,232.60
70498,TC,A,01112,66,210.99,210.99
70498,TC,A,01112,67,207.73,207.73
70498,TC,A,01112,68,194.66,194.66
70498,TC,A,01112,69,194.66,194.66
70498,TC,A,01112,70,194.66,194.66
70498,TC,A,01112,71,194.68,194.68
70498,TC,A,01112,72,205.57,205.57
70498,TC,A,01112,73,197.02,197.02
70498,TC,A,01112,74,207.36,207.36
70498,TC,A,01112,75,194.66,194.66
70498,TC,A,01182,17,214.35,214.35
70498,TC,A,01182,18,214.00,214.00
70498,TC,A,01182,26,214.00,214.00
70498,TC,A,01182,71,194.68,194.68
70498,TC,A,01182,72,205.57,205.57
70498,TC,A,01182,73,197.02,197.02
70498,TC,A,01182,74,207.36,207.36
70498,TC,A,01212,01,208.14,208.14
70498,TC,A,01312,00,182.35,182.35
70498,TC,A,02102,01,203.43,203.43
70498,TC,A,02202,00,161.90,161.90
70498,TC,A,02302,01,192.72,192.72
70498,TC,A,02302,99,174.20,174.20
70498,TC,A,02402,02,213.01,213.01
70498,TC,A,02402,99,184.30,184.30
70498,TC,A,03102,00,175.06,175.06
70498,TC,A,03202,01,182.47,182.47
70498,TC,A,03302,01,181.88,181.88
70498,TC,A,03402,02,181.80,181.80
70498,TC,A,03502,09,168.26,168.26
70498,TC,A,03602,21,182.15,182.15
70498,TC,A,04112,01,188.17,188.17
70498,TC,A,04212,05,165.70,165.70
70498,TC,A,04312,00,161.46,161.46
