HCPCS,MOD,PROCSTAT,CARIER,LOCALITY,FACILITY PRICE,NON-FACILTY PRICE
70558,TC,C,01112,58,216.57,216.57
70558,TC,C,01112,59,216.57,216.57
70558,TC,C,01112,60,216.57,216.57
70558,TC,C,01112,61,216.57,216.57
70558,TC,C,01112,62,216.64,216.64
70558,TC,C,01112,63,220.2,220.2
70558,TC,C,01112,64,222.01,222.01
70558,TC,C,01112,65,244.77,244.77
70558,TC,C,01112,66,234.1,234.1
70558,TC,C,01112,67,227.85,227.85
70558,TC,C,01112,68,216.57,216.57
70558,TC,C,01112,69,216.57,216.57
70558,TC,C,01112,70,216.57,216.57
70558,TC,C,01112,71,216.57,216.57
70558,TC,C,01112,72,225.03,225.03
70558,TC,C,01112,73,218.58,218.58
70558,TC,C,01112,74,227.04,227.04
70558,TC,C,01112,75,216.57,216.57
70558,TC,C,01182,17,237.16,237.16
70558,TC,C,01182,18,237.37,237.37
70558,TC,C,01182,26,237.37,237.37
70558,TC,C,01182,71,216.57,216.57
70558,TC,C,01182,72,225.03,225.03
70558,TC,C,01182,73,218.58,218.58
70558,TC,C,01182,74,227.04,227.04
70558,TC,C,01212,01,231.09,231.09
70558,TC,C,01312,00,205.21,205.21
70558,TC,C,02102,01,225.28,225.28
70558,TC,C,02202,00,181.9,181.9
70558,TC,C,02302,01,212.62,212.62
70558,TC,C,02302,99,195.09,195.09
70558,TC,C,02402,02,231.21,231.21
70558,TC,C,02402,99,204,204
70558,TC,C,03102,00,195.92,195.92
70558,TC,C,03202,01,202.05,202.05
70558,TC,C,03302,01,201.65,201.65
70558,TC,C,03402,02,201.6,201.6
70558,TC,C,03502,09,187.17,187.17
70558,TC,C,03602,21,201.78,201.78
70558,TC,C,04112,01,205.46,205.46
70558,TC,C,04212,05,185.99,185.99
70558,TC,C,04312,00,179.84,179.84
70558,TC,C,04412,09,201.16,201.16
70558,TC,C,04412,11,204.56,204.56
70558,TC,C,04412,15,203.98,203.98
70558,TC,C,04412,18,204.21,204.21
70558,TC,C,04412,20,186.45,186.45
70558,TC,C,04412,28,198.91,198.91
70558,TC,C,04412,31,205.96,205.96
70558,TC,C,04412,99,189.26,189.26
70558,TC,C,05102,00,182.88,182.88
70558,TC,C,05202,00,183.75,183.75
70558,TC,C,05302,01,193.58,193.58
70558,TC,C,05302,02,194.39,194.39
70558,TC,C,05302,99,174.22,174.22
70558,TC,C,05402,00,183.44,183.44
70558,TC,C,06102,12,189.21,189.21
70558,TC,C,06102,15,212.7,212.7
70558,TC,C,06102,16,209,209
70558,TC,C,06102,99,185.58,185.58
70558,TC,C,06202,00,203.81,203.81
70558,TC,C,06302,00,192.92,192.92
70558,TC,C,07102,13,175.88,175.88
70558,TC,C,07202,01,195.07,195.07
70558,TC,C,07202,99,179.13,179.13
70558,TC,C,07302,00,175.4,175.4
70558,TC,C,08102,00,185.28,185.28
70558,TC,C,08202,01,199.85,199.85
70558,TC,C,08202,99,185.51,185.51
70558,TC,C,09102,03,204.52,204.52
70558,TC,C,09102,04,208.23,208.23
70558,TC,C,09102,99,192.28,192.28
70558,TC,C,09202,20,203.23,203.23
70558,TC,C,09202,50,203.23,203.23
70558,TC,C,10112,00,179.48,179.48
70558,TC,C,10212,01,201.25,201.25
70558,TC,C,10212,99,181.5,181.5
70558,TC,C,10312,35,181.7,181.7
70558,TC,C,11202,01,183.93,183.93
70558,TC,C,11302,00,198.97,198.97
70558,TC,C,11402,16,173.12,173.12
70558,TC,C,11502,00,187.81,187.81
70558,TC,C,12102,01,205.69,205.69
70558,TC,C,12202,01,243.21,243.21
70558,TC,C,12302,01,221.06,221.06
70558,TC,C,12302,99,208.5,208.5
70558,TC,C,12402,01,238.06,238.06
70558,TC,C,12402,99,226.58,226.58
70558,TC,C,12502,01,216.86,216.86
70558,TC,C,12502,99,188.94,188.94
70558,TC,C,13102,00,224.47,224.47
70558,TC,C,13202,01,238.3,238.3
70558,TC,C,13202,02,243.53,243.53
70558,TC,C,13202,03,216.03,216.03
70558,TC,C,13282,99,191.6,191.6
70558,TC,C,13292,04,242.51,242.51
70558,TC,C,14112,03,203.11,203.11
70558,TC,C,14112,99,185.99,185.99
70558,TC,C,14212,01,237.9,237.9
70558,TC,C,14212,99,215.34,215.34
70558,TC,C,14312,40,210.9,210.9
70558,TC,C,14412,01,211.89,211.89
70558,TC,C,14512,50,204.69,204.69
70558,TC,C,15102,00,177.58,177.58
70558,TC,C,15202,00,185.1,185.1
70559,,C,01112,05,452.78,452.78
70559,,C,01112,06,452.78,452.78
70559,,C,01112,07,452.78,452.78
70559,,C,01112,09,460.49,460.49
70559,,C,01112,17,412.84,412.84
70559,,C,01112,18,415.83,415.83
70559,,C,01112,26,415.83,415.83
70559,,C,01112,51,433.93,433.93
70559,,C,01112,52,443.66,443.66
70559,,C,01112,53,433.93,433.93
70559,,C,01112,54,386.85,386.85
70559,,C,01112,55,386.3,386.3
70559,,C,01112,56,386.3,386.3
70559,,C,01112,57,386.42,386.42
70559,,C,01112,58,386.3,386.3
70559,,C,01112,59,386.3,386.3
70559,,C,01112,60,386.3,386.3
70559,,C,01112,61,386.3,386.3
70559,,C,01112,62,388.27,388.27
70559,,C,01112,63,391.52,391.52
70559,,C,01112,64,393.61,393.61
70559,,C,01112,65,424.3,424.3
70559,,C,01112,66,408.77,408.77
70559,,C,01112,67,400.49,400.49
70559,,C,01112,68,386.3,386.3
70559,,C,01112,69,386.3,386.3
70559,,C,01112,70,386.3,386.3
70559,,C,01112,71,386.38,386.38
70559,,C,01112,72,397.02,397.02
70559,,C,01112,73,388.75,388.75
70559,,C,01112,74,400.43,400.43
70559,,C,01112,75,386.3,386.3
70559,,C,01182,17,412.84,412.84
70559,,C,01182,18,415.83,415.83
70559,,C,01182,26,415.83,415.83
70559,,C,01182,71,386.38,386.38
70559,,C,01182,72,397.02,397.02
70559,,C,01182,73,388.75,388.75
70559,,C,01182,74,400.43,400.43
70559,,C,01212,01,402.26,402.26
70559,,C,01312,00,373.63,373.63
70559,,C,02102,01,453.62,453.62
70559,,C,02202,00,341.36,341.36
70559,,C,02302,01,382.4,382.4
70559,,C,02302,99,359.92,359.92
70559,,C,02402,02,408.34,408.34
70559,,C,02402,99,371.86,371.86
70559,,C,03102,00,361.4,361.4
70559,,C,03202,01,376.26,376.26
70559,,C,03302,01,365.65,365.65
70559,,C,03402,02,364.18,364.18
70559,,C,03502,09,353.84,353.84
70559,,C,03602,21,368.95,368.95
70559,,C,04112,01,374.94,374.94
70559,,C,04212,05,353.16,353.16
70559,,C,04312,00,342.96,342.96
70559,,C,04412,09,370.13,370.13
70559,,C,04412,11,372.68,372.68
70559,,C,04412,15,373.56,373.56
70559,,C,04412,18,374.75,374.75
70559,,C,04412,20,349.93,349.93
70559,,C,04412,28,365.04,365.04
70559,,C,04412,31,372.81,372.81
70559,,C,04412,99,352.94,352.94
70559,,C,05102,00,341.72,341.72
70559,,C,05202,00,344.56,344.56
70559,,C,05302,01,360.59,360.59
70559,,C,05302,02,361.76,361.76
70559,,C,05302,99,336.48,336.48
70559,,C,05402,00,341.43,341.43
70559,,C,06102,12,362.08,362.08
70559,,C,06102,15,389.65,389.65
70559,,C,06102,16,388.38,388.38
70559,,C,06102,99,352.3,352.3
70559,,C,06202,00,366.61,366.61
70559,,C,06302,00,353.23,353.23
70559,,C,07102,13,334.63,334.63
70559,,C,07202,01,364.45,364.45
70559,,C,07202,99,344.37,344.37
70559,,C,07302,00,332.13,332.13
70559,,C,08102,00,344.23,344.23
70559,,C,08202,01,374.15,374.15
70559,,C,08202,99,350.45,350.45
70559,,C,09102,03,380.82,380.82
70559,,C,09102,04,392.47,392.47
70559,,C,09102,99,361.84,361.84
70559,,C,09202,20,371.74,371.74
70559,,C,09202,50,371.74,371.74
70559,,C,10112,00,338.22,338.22
70559,,C,10212,01,370.24,370.24
70559,,C,10212,99,346.08,346.08
70559,,C,10312,35,341.25,341.25
70559,,C,11202,01,344.21,344.21
70559,,C,11302,00,365.8,365.8
70559,,C,11402,16,337.96,337.96
70559,,C,11502,00,350.24,350.24
70559,,C,12102,01,376.74,376.74
70559,,C,12202,01,428.09,428.09
70559,,C,12302,01,398.93,398.93
70559,,C,12302,99,380.04,380.04
70559,,C,12402,01,418.36,418.36
70559,,C,12402,99,402.43,402.43
70559,,C,12502,01,394.48,394.48
70559,,C,12502,99,354.76,354.76
70559,,C,13102,00,402.47,402.47
70559,,C,13202,01,426.21,426.21
70559,,C,13202,02,436.27,436.27
70559,,C,13202,03,392.17,392.17
70559,,C,13282,99,353.93,353.93
70559,,C,13292,04,436.04,436.04
70559,,C,14112,03,368.63,368.63
70559,,C,14112,99,347.8,347.8
70559,,C,14212,01,418.39,418.39
70559,,C,14212,99,389.44,389.44
70559,,C,14312,40,381.64,381.64
70559,,C,14412,01,385.48,385.48
70559,,C,14512,50,369.86,369.86
70559,,C,15102,00,338.95,338.95
70559,,C,15202,00,349.83,349.83
70559,TC,C,01112,05,267.08,267.08
70559,TC,C,01112,06,267.08,267.08
70559,TC,C,01112,07,267.08,267.08
70559,TC,C,01112,09,272.91,272.91
70559,TC,C,01112,17,237.16,237.16
70559,TC,C,01112,18,237.37,237.37
70559,TC,C,01112,26,237.37,237.37
70559,TC,C,01112,51,253.2,253.2
70559,TC,C,01112,52,260.25,260.25
70559,TC,C,01112,53,253.2,253.2
70559,TC,C,01112,54,216.59,216.59
70559,TC,C,01112,55,216.57,216.57
70559,TC,C,01112,56,216.57,216.57
70559,TC,C,01112,57,216.57,216.57
70559,TC,C,01112,58,216.57,216.57
70559,TC,C,01112,59,216.57,216.57
70559,TC,C,01112,60,216.57,216.57
70559,TC,C,01112,61,216.57,216.57
70559,TC,C,01112,62,216.64,216.64
70559,TC,C,01112,63,220.2,220.2
70559,TC,C,01112,64,222.01,222.01
70559,TC,C,01112,65,244.77,244.77
70559,TC,C,01112,66,234.1,234.1
70559,TC,C,01112,67,227.85,227.85
70559,TC,C,01112,68,216.57,216.57
70559,TC,C,01112,69,216.57,216.57
70559,TC,C,01112,70,216.57,216.57
70559,TC,C,01112,71,216.57,216.57
70559,TC,C,01112,72,225.03,225.03
70559,TC,C,01112,73,218.58,218.58
70559,TC,C,01112,74,227.04,227.04
70559,TC,C,01112,75,216.57,216.57
70559,TC,C,01182,17,237.16,237.16
70559,TC,C,01182,18,237.37,237.37
70559,TC,C,01182,26,237.37,237.37
70559,TC,C,01182,71,216.57,216.57
70559,TC,C,01182,72,225.03,225.03
70559,TC,C,01182,73,218.58,218.58
70559,TC,C,01182,74,227.04,227.04
70559,TC,C,01212,01,231.09,231.09
70559,TC,C,01312,00,205.21,205.21
70559,TC,C,02102,01,225.28,225.28
70559,TC,C,02202,00,181.9,181.9
70559,TC,C,02302,01,212.62,212.62
70559,TC,C,02302,99,195.09,195.09
70559,TC,C,02402,02,231.21,231.21
70559,TC,C,02402,99,204,204
70559,TC,C,03102,00,195.92,195.92
70559,TC,C,03202,01,202.05,202.05
70559,TC,C,03302,01,201.65,201.65
70559,TC,C,03402,02,201.6,201.6
70559,TC,C,03502,09,187.17,187.17
70559,TC,C,03602,21,201.78,201.78
70559,TC,C,04112,01,205.46,205.46
70559,TC,C,04212,05,185.99,185.99
70559,TC,C,04312,00,179.84,179.84
70559,TC,C,04412,09,201.16,201.16
70559,TC,C,04412,11,204.56,204.56
70559,TC,C,04412,15,203.98,203.98
70559,TC,C,04412,18,204.21,204.21
70559,TC,C,04412,20,186.45,186.45
70559,TC,C,04412,28,198.91,198.91
70559,TC,C,04412,31,205.96,205.96
70559,TC,C,04412,99,189.26,189.26
70559,TC,C,05102,00,182.88,182.88
70559,TC,C,05202,00,183.75,183.75
70559,TC,C,05302,01,193.58,193.58
70559,TC,C,05302,02,194.39,194.39
70559,TC,C,05302,99,174.22,174.22
70559,TC,C,05402,00,183.44,183.44
70559,TC,C,06102,12,189.21,189.21
70559,TC,C,06102,15,212.7,212.7
70559,TC,C,06102,16,209,209
70559,TC,C,06102,99,185.58,185.58
70559,TC,C,06202,00,203.81,203.81
70559,TC,C,06302,00,192.92,192.92
70559,TC,C,07102,13,175.88,175.88
70559,TC,C,07202,01,195.07,195.07
70559,TC,C,07202,99,179.13,179.13
70559,TC,C,07302,00,175.4,175.4
70559,TC,C,08102,00,185.28,185.28
70559,TC,C,08202,01,199.85,199.85
70559,TC,C,08202,99,185.51,185.51
70559,TC,C,09102,03,204.52,204.52
70559,TC,C,09102,04,208.23,208.23
70559,TC,C,09102,99,192.28,192.28
70559,TC,C,09202,20,203.23,203.23
70559,TC,C,09202,50,203.23,203.23
70559,TC,C,10112,00,179.48,179.48
70559,TC,C,10212,01,201.25,201.25
70559,TC,C,10212,99,181.5,181.5
70559,TC,C,10312,35,181.7,181.7
70559,TC,C,11202,01,183.93,183.93
70559,TC,C,11302,00,198.97,198.97
70559,TC,C,11402,16,173.12,173.12
70559,TC,C,11502,00,187.81,187.81
70559,TC,C,12102,01,205.69,205.69
70559,TC,C,12202,01,243.21,243.21
70559,TC,C,12302,01,221.06,221.06
70559,TC,C,12302,99,208.5,208.5
70559,TC,C,12402,01,238.06,238.06
70559,TC,C,12402,99,226.58,226.58
70559,TC,C,12502,01,216.86,216.86
70559,TC,C,12502,99,188.94,188.94
70559,TC,C,13102,00,224.47,224.47
70559,TC,C,13202,01,238.3,238.3
70559,TC,C,13202,02,243.53,243.53
70559,TC,C,13202,03,216.03,216.03
70559,TC,C,13282,99,191.6,191.6
70559,TC,C,13292,04,242.51,242.51
70559,TC,C,14112,03,203.11,203.11
70559,TC,C,14112,99,185.99,185.99
70559,TC,C,14212,01,237.9,237.9
70559,TC,C,14212,99,215.34,215.34
70559,TC,C,14312,40,210.9,210.9
70559,TC,C,14412,01,211.89,211.89
70559,TC,C,14512,50,204.69,204.69
70559,TC,C,15102,00,177.58,177.58
70559,TC,C,15202,00,185.1,185.1
71275,,A,01112,05,370.78,370.78
71275,,A,01112,06,370.78,370.78
71275,,A,01112,07,370.78,370.78
71275,,A,01112,09,377.69,377.69
71275,,A,01112,17,334.96,334.96
71275,,A,01112,18,336.72,336.72
71275,,A,01112,26,336.72,336.72
71275,,A,01112,51,354.09,354.09
71275,,A,01112,52,362.63,362.63
71275,,A,01112,53,354.09,354.09
71275,,A,01112,54,311.49,311.49
71275,,A,01112,55,311.25,311.25
71275,,A,01112,56,311.25,311.25
71275,,A,01112,57,311.31,311.31
71275,,A,01112,58,311.25,311.25
71275,,A,01112,59,311.25,311.25
71275,,A,01112,60,311.25,311.25
71275,,A,01112,61,311.25,311.25
71275,,A,01112,62,312.14,312.14
71275,,A,01112,63,315.76,315.76
71275,,A,01112,64,317.72,317.72
71275,,A,01112,65,344.88,344.88
71275,,A,01112,66,331.5,331.5
71275,,A,01112,67,324.12,324.12
71275,,A,01112,68,311.25,311.25
71275,,A,01112,69,311.25,311.25
71275,,A,01112,70,311.25,311.25
71275,,A,01112,71,311.28,311.28
71275,,A,01112,72,320.94,320.94
71275,,A,01112,73,313.5,313.5
71275,,A,01112,74,323.75,323.75
71275,,A,01112,75,311.25,311.25
71275,,A,01182,17,334.96,334.96
71275,,A,01182,18,336.72,336.72
71275,,A,01182,26,336.72,336.72
71275,,A,01182,71,311.28,311.28
71275,,A,01182,72,320.94,320.94
71275,,A,01182,73,313.5,313.5
71275,,A,01182,74,323.75,323.75
71275,,A,01212,01,326.44,326.44
71275,,A,01312,00,298.73,298.73
71275,,A,02102,01,353.05,353.05
71275,,A,02202,00,270.98,270.98
71275,,A,02302,01,307.04,307.04
71275,,A,02302,99,286.79,286.79
71275,,A,02402,02,329.52,329.52
71275,,A,02402,99,297.21,297.21
71275,,A,03102,00,287.91,287.91
71275,,A,03202,01,297.89,297.89
71275,,A,03302,01,293.17,293.17
71275,,A,03402,02,292.52,292.52
71275,,A,03502,09,279.43,279.43
71275,,A,03602,21,294.64,294.64
71275,,A,04112,01,299.4,299.4
71275,,A,04212,05,278.43,278.43
71275,,A,04312,00,270.41,270.41
71275,,A,04412,09,295.1,295.1
71275,,A,04412,11,298.1,298.1
71275,,A,04412,15,298.25,298.25
71275,,A,04412,18,298.9,298.9
71275,,A,04412,20,277.35,277.35
71275,,A,04412,28,291.37,291.37
71275,,A,04412,31,298.8,298.8
71275,,A,04412,99,280.31,280.31
71275,,A,05102,00,271.72,271.72
71275,,A,05202,00,273.45,273.45
71275,,A,05302,01,286.15,286.15
71275,,A,05302,02,287.14,287.14
71275,,A,05302,99,264.27,264.27
71275,,A,05402,00,271.94,271.94
71275,,A,06102,12,284.14,284.14
71275,,A,06102,15,310.13,310.13
71275,,A,06102,16,307.34,307.34
71275,,A,06102,99,277.81,277.81
71275,,A,06202,00,294.88,294.88
71275,,A,06302,00,282.65,282.65
71275,,A,07102,13,264.5,264.5
71275,,A,07202,01,288.68,288.68
71275,,A,07202,99,270.57,270.57
71275,,A,07302,00,263.15,263.15
71275,,A,08102,00,274.23,274.23
